metric_id,stat_date,impressions,clicks,engagements,reach,booking_requests,confirmed_bookings,revenue,placement_id
174748,2025-02-03,215129,8961,525,133612,3261,967,3717924.42,874
174749,2025-02-09,147528,3725,977,70573,3732,599,1267073.73,874
174750,2025-02-20,485006,10172,2300,276983,4413,574,2798318.14,874
174751,2025-02-22,39941,860,49,15049,5921,1564,6601501.76,874
174752,2025-02-25,241477,9172,2216,136064,4261,310,776318.42,874
174753,2025-02-27,148771,1795,1487,88290,2672,415,1832992.78,874
174754,2025-03-02,10688,490,86,5163,1889,101,458340.74,874
174755,2025-03-03,90953,4342,645,74854,6685,1287,1450678.39,874
174756,2025-03-07,370201,11714,829,317391,4851,988,2359727.19,874
174757,2025-03-10,16679,190,143,6495,1118,110,533903.52,874
174758,2025-03-11,289985,11279,775,155134,800,213,276581.24,874
174759,2025-03-18,223464,1495,2055,167778,6284,369,719645.72,874
174760,2025-03-20,454566,6579,1037,356087,9896,2495,10762354.0,874
174761,2025-03-23,244254,11525,1974,80508,3012,701,2234371.8,874
174762,2025-03-24,123632,3400,1210,64766,7493,1697,2427659.68,874
174763,2025-03-28,72639,3443,433,27613,1073,266,883259.01,874
174764,2025-04-04,269907,3544,1612,150861,8961,1014,1287153.12,874
174765,2025-04-10,390176,14269,547,168368,677,74,355008.05,874
174766,2025-04-15,171714,3231,442,114027,6909,1639,3803654.6,874
174767,2025-04-16,468457,19055,3950,214014,3399,298,781817.65,874
174768,2025-04-18,278284,11868,1531,137419,3605,861,3196542.94,874
174769,2025-04-24,92934,3456,129,41757,5936,1137,1001191.39,874
174770,2025-04-29,92999,517,463,58848,9801,2650,8840584.84,874
174771,2025-04-30,118602,4170,1162,67874,1443,163,331116.13,874
174772,2025-05-01,243550,458,1218,137086,1190,335,1035041.59,874
174773,2025-05-04,107780,2378,707,77717,6510,357,911098.99,874
174774,2025-05-06,163294,498,876,113436,8255,669,1474778.52,874
174775,2025-05-08,116316,1361,126,38545,1340,199,228164.38,874
174776,2025-05-09,385212,9265,636,272347,9795,613,2760144.3,874
174777,2025-05-10,103007,1743,523,67245,6767,822,3950045.68,874
174778,2025-05-22,328827,14173,3066,169368,3271,558,2433390.39,874
174779,2025-05-24,203976,4652,1785,108384,2541,518,1485358.53,874
174780,2025-05-25,363429,5471,1158,243164,1450,159,787775.13,874
174781,2025-05-28,335141,6112,943,131087,1827,265,613800.98,874
174782,2025-05-30,465947,15832,3149,271117,5244,1139,2459095.96,874
174783,2025-06-01,281025,343,2054,131890,8322,1651,894450.16,874
174784,2025-06-04,447765,6642,1491,239660,2090,270,1078994.49,874
174785,2025-06-06,402099,11736,1151,120636,8344,1092,3491468.89,874
174786,2025-06-09,329828,12528,1813,175470,2966,338,650840.52,874
174787,2025-06-16,413947,18665,734,266811,6347,1792,4503747.89,874
174788,2025-06-18,418459,11261,2982,189953,4664,314,992850.29,874
174789,2025-06-19,371420,11553,518,275676,7897,2130,9970162.82,874
174790,2025-06-22,478503,6001,2398,160682,1470,237,1150286.78,874
174791,2025-06-25,236462,7522,1581,160406,3799,840,3389956.6,874
174792,2025-07-01,197723,5623,1252,65847,5179,1165,3571617.9,874
174793,2025-07-05,333227,13866,2798,189547,579,63,44283.15,874
174794,2025-07-06,109408,133,977,91483,3776,705,1916194.42,874
174795,2025-07-07,72215,515,569,40118,2746,146,128351.93,874
174796,2025-07-08,165571,5447,364,65124,9609,1093,3571661.74,874
174797,2025-07-12,80130,1899,182,28582,982,197,125405.18,874
174798,2025-07-20,41435,1153,109,30648,9971,2816,8411950.53,874
174799,2025-07-23,332887,11836,2815,187644,6662,885,1205049.56,874
174800,2025-07-24,353035,16947,2343,182341,7717,1304,1977770.31,874
174801,2023-09-20,283516,6727,1597,191603,6753,1305,1728177.56,875
174802,2023-09-22,348995,16529,2954,128776,7325,1879,4426702.37,875
174803,2023-09-23,380246,10035,2763,335221,5905,789,576779.02,875
174804,2023-09-26,283075,10538,2546,110536,4045,689,1455268.23,875
174805,2023-09-27,283319,3372,2347,236268,5626,896,1703034.7,875
174806,2023-09-28,128526,2852,286,48389,3371,795,1950923.52,875
174807,2023-10-03,399782,19879,3761,324492,4758,572,957884.11,875
174808,2023-10-04,86563,3457,283,33073,3564,848,4154053.55,875
174809,2023-10-05,220515,714,1072,184453,5783,843,2142471.33,875
174810,2023-10-16,195124,741,667,128653,738,202,449818.35,875
174811,2023-10-21,252392,2354,558,209382,5153,1348,6508818.74,875
174812,2023-10-24,333384,4098,2510,118553,7225,1461,6664839.77,875
174813,2023-10-30,485332,7876,1767,417147,2758,357,1607355.98,875
174814,2023-10-31,390558,14813,1182,252396,4816,335,761092.99,875
174815,2023-11-08,41489,1960,242,31588,2020,435,1254285.29,875
174816,2023-11-12,95410,4011,590,48759,3340,828,3165535.18,875
174817,2023-11-13,72058,999,605,34441,5807,377,622299.67,875
174818,2023-11-15,103391,4249,160,43824,6734,529,1578637.84,875
174819,2023-11-16,127612,5691,215,64789,7113,2090,1768053.16,875
174820,2023-11-21,111438,1829,358,97541,965,256,783413.11,875
174821,2023-11-22,331382,14422,3031,123353,7661,1290,3197118.98,875
174822,2023-11-24,48661,487,461,28997,896,55,68028.58,875
174823,2023-11-29,482294,17630,1312,270497,2418,398,1765978.26,875
174824,2023-12-01,454822,21102,4211,233203,5302,1125,3356864.31,875
174825,2023-12-02,105760,4960,271,60103,3550,453,1872939.92,875
174826,2023-12-04,198757,8601,1559,160244,1464,166,425870.18,875
174827,2023-12-05,96912,3377,449,74052,7026,755,2168546.96,875
174828,2023-12-06,58336,2402,573,43381,2796,724,1105969.99,875
174829,2023-12-11,244086,10496,642,186622,5110,1522,6272924.3,875
174830,2023-12-15,94200,3207,450,57346,8315,1657,2254788.94,875
174831,2023-12-16,126783,2826,1067,66778,3886,810,3795707.63,875
174832,2023-12-18,1612,63,2,1219,7540,1961,2116623.99,875
174833,2023-12-19,332492,1540,2506,135071,911,232,863857.71,875
174834,2023-12-23,254914,11706,1714,221947,3346,284,285484.39,875
174835,2023-12-28,38054,1279,227,27464,8802,879,4350496.77,875
174836,2024-01-02,312591,12246,1871,103957,1732,477,751461.95,875
174837,2024-01-06,291549,13298,1417,194994,2353,252,715396.05,875
174838,2024-01-08,466793,22265,2005,315388,610,43,123993.37,875
174839,2024-01-18,425962,10556,2889,346689,1618,100,58573.15,875
174840,2024-01-25,11609,365,33,7050,9337,1340,6674099.72,875
174841,2024-01-27,425498,19109,1590,339726,2323,175,327048.01,875
174842,2024-01-28,191312,6068,643,57652,1238,215,938573.31,875
174843,2024-02-13,351709,8301,3290,167764,8227,1818,910800.12,875
174844,2024-02-14,388491,10508,1806,166347,5166,1006,2587138.28,875
174845,2024-02-15,82006,3181,455,34227,5712,647,2923743.31,875
174846,2024-02-17,108577,4968,171,58415,3632,479,1176459.05,875
174847,2024-02-18,433553,8231,1418,287010,5563,824,3481646.86,875
174848,2024-02-23,17028,763,74,10797,3008,658,3133857.46,875
174849,2024-02-25,397159,5617,3671,251266,960,125,535045.04,875
174850,2024-02-26,482526,13081,4606,290366,4803,856,3989845.52,875
174851,2024-02-27,133213,2952,1209,83375,1413,270,180582.01,875
174852,2024-03-04,412597,16667,1797,271577,1252,278,1011101.15,875
174853,2024-03-05,402818,5859,1226,152546,5672,1136,2796914.11,875
174854,2024-03-08,275009,8680,435,245708,4919,1379,938910.15,875
174855,2024-03-09,13514,185,71,9968,1655,221,913922.64,875
174856,2024-03-12,187931,4945,654,75646,7359,2167,7409938.39,875
174857,2024-03-16,300698,7851,346,229634,7627,909,1427678.38,875
174858,2024-03-20,233975,9421,1004,81598,4290,403,445080.85,875
174859,2024-03-26,282306,14068,679,155669,9022,969,4124823.4,875
174860,2024-03-28,303681,14291,1461,212716,8663,1893,2902117.54,875
174861,2024-04-02,9537,116,94,6632,1008,213,1043275.66,875
174862,2024-04-04,205325,5368,545,78762,8241,789,1573889.59,875
174863,2024-04-06,387048,17848,2908,267114,1991,174,281236.61,875
174864,2024-04-08,344537,1148,1880,277208,9894,534,1886064.04,875
174865,2024-04-09,199190,2840,1926,171266,3819,678,2600636.43,875
174866,2024-04-15,420629,6534,2434,357260,5208,878,2347901.29,875
174867,2024-04-18,41779,1629,42,31388,1357,159,328902.31,875
174868,2024-05-02,416613,6313,3721,134744,5083,1452,5440152.2,875
174869,2024-05-03,206679,10134,370,178970,8756,672,1629470.22,875
174870,2024-05-08,38964,1662,144,16434,76,14,8779.77,875
174871,2024-05-15,14431,79,25,10034,3139,436,1947052.94,875
174872,2024-05-18,44681,1044,310,36047,8206,1788,3860166.49,875
174873,2024-05-21,409012,18439,1031,294892,1532,344,1621721.14,875
174874,2024-05-22,432208,17761,4228,338930,6008,1249,3216638.46,875
174875,2024-05-23,378767,16180,1938,115692,9201,1799,5652563.34,875
174876,2024-05-26,485291,18857,3214,353818,4213,1191,4727222.13,875
174877,2024-05-27,495197,24164,3095,356549,6159,870,930044.22,875
174878,2024-05-29,157057,1153,689,97298,4879,1328,1174841.23,875
174879,2024-05-30,107457,3152,192,64763,1643,434,2155397.34,875
174880,2024-05-31,280222,10593,1232,110779,8753,784,3496597.25,875
174881,2024-06-01,341438,16406,461,295552,4393,1079,3425727.76,875
174882,2024-06-03,107200,4020,344,88583,8975,576,532071.39,875
174883,2024-06-07,93286,646,663,74897,1586,110,511564.3,875
174884,2024-06-09,161480,4197,1228,125953,320,53,148919.71,875
174885,2024-06-11,172746,1069,1314,150625,5423,1014,4265367.49,875
174886,2024-06-16,52465,539,510,19517,6888,684,2723444.59,875
174887,2024-06-18,418814,3362,1986,216545,1457,183,789059.37,875
174888,2024-06-21,315046,7299,2311,252909,7962,1577,2373216.16,875
174889,2024-06-24,460706,21543,2520,212262,3392,999,2912740.41,875
174890,2024-06-26,41436,172,258,30691,7313,1413,5288116.03,875
174891,2024-07-03,128806,5181,313,70912,7583,745,3218475.01,875
174892,2024-07-04,78242,632,438,62443,835,194,486044.86,875
174893,2024-07-06,169842,7919,1202,53360,2965,683,3323113.2,875
174894,2024-07-08,89952,1054,538,28048,7127,1442,1419633.58,875
174895,2024-07-15,429131,19979,3938,353834,9461,638,2591239.6,875
174896,2024-07-21,25741,420,35,20454,8623,866,2639630.6,875
174897,2024-07-22,369232,13594,2286,265504,4257,1013,746537.99,875
174898,2024-07-25,31501,373,216,21474,3537,581,838659.98,875
174899,2024-07-27,492934,15179,4526,405498,1242,185,684672.46,875
174900,2024-08-02,475020,19795,4231,218204,1252,114,252002.92,875
174901,2024-08-03,103385,179,654,61693,3896,477,893862.08,875
174902,2024-08-06,11726,45,12,9009,4461,1221,4909902.1,875
174903,2024-08-08,423155,2409,4202,297929,5623,684,602520.94,875
174904,2024-08-09,114570,5137,1129,73669,3435,874,560310.36,875
174905,2024-08-10,347163,6368,1863,201813,789,56,62048.25,875
174906,2024-08-13,425821,1589,976,326016,9993,1941,2244627.66,875
174907,2024-08-14,97518,2161,665,76441,8792,1987,5507920.72,875
174908,2024-08-15,419189,20942,2231,314237,7326,1373,3411559.13,875
174909,2024-08-17,342100,16277,3405,295041,1350,90,240723.99,875
174910,2024-08-18,444185,2660,3767,256330,7346,382,429429.93,875
174911,2024-08-22,8108,86,70,4427,7099,776,922696.37,875
174912,2024-08-25,115845,1420,1124,57922,5943,700,425322.42,875
174913,2024-08-27,156670,2673,353,138325,2389,576,2767005.33,875
174914,2024-08-30,440955,8553,1488,197219,3839,752,493939.83,875
174915,2024-08-31,69461,836,692,23381,5591,1292,848668.17,875
174916,2024-09-04,409455,19843,491,259937,5444,1602,5337343.73,875
174917,2024-09-09,239582,7152,2274,110377,7407,781,3066326.9,875
174918,2024-09-10,43824,1132,100,30825,8778,1403,3750162.22,875
174919,2024-09-11,114094,2473,300,42356,193,55,155769.78,875
174920,2024-09-14,277161,12934,2144,111761,1427,255,619055.05,875
174921,2024-09-16,51804,2494,296,19554,3203,492,777223.89,875
174922,2024-09-22,423497,2211,2345,294064,6923,1116,5297150.71,875
174923,2024-09-27,385639,1644,559,118055,9228,1108,3325085.88,875
174924,2024-09-30,47452,858,393,25639,6620,1675,6455860.05,875
174925,2024-10-01,134666,971,1281,51070,2781,824,3199364.71,875
174926,2024-10-03,320559,14099,2319,176720,4037,345,1072999.91,875
174927,2024-10-05,30144,382,151,9436,7726,1046,3817059.02,875
174928,2024-10-16,130487,4691,336,99588,5342,875,3173803.15,875
174929,2024-10-17,103427,4358,417,90377,9021,2400,11930630.62,875
174930,2024-10-19,267594,6306,2276,179777,154,26,79343.23,875
174931,2024-10-20,100210,3064,354,69846,6552,708,801537.1,875
174932,2024-10-25,471613,21973,1269,141592,7410,1436,6780906.53,875
174933,2024-10-26,412651,9298,1217,339128,7536,1912,8658251.87,875
174934,2024-10-29,160301,1456,653,84267,4752,1100,1310098.79,875
174935,2024-10-31,482084,11824,4520,343723,4435,351,536500.27,875
174936,2024-11-01,465469,7508,2540,262554,6850,814,559553.06,875
174937,2024-11-03,477418,9866,2535,211837,2346,493,2129942.44,875
174938,2024-11-04,274363,7378,952,243356,6868,667,1812465.27,875
174939,2024-11-05,425259,13494,1355,226976,387,43,208052.82,875
174940,2024-11-08,99452,1798,895,62003,1946,463,1311024.03,875
174941,2024-11-11,346571,5137,2847,276641,8842,625,1405906.71,875
174942,2024-11-12,104528,3278,789,62589,3684,473,2011423.22,875
174943,2024-11-13,338699,11091,3340,258068,9014,842,734365.99,875
174944,2024-11-14,83228,3696,104,44012,9072,880,2539440.26,875
174945,2024-11-17,333052,11484,1878,242662,7302,2134,1873866.01,875
174946,2024-11-18,473368,22088,2927,208420,8766,2527,9286455.22,875
174947,2024-11-20,32219,867,162,19802,2446,222,206362.04,875
174948,2024-11-21,391916,7774,1084,155840,3559,272,421071.8,875
174949,2024-11-22,420184,3128,3255,348928,3703,198,988697.27,875
174950,2024-11-29,457407,12256,4096,401271,8493,2014,6414404.04,875
174951,2024-12-05,145470,6122,1192,117929,9022,1132,1080443.41,875
174952,2024-12-06,204576,7777,496,119090,2448,456,1730086.26,875
174953,2024-12-07,97709,2898,670,74733,1080,57,132509.37,875
174954,2024-12-08,163477,333,383,111996,8266,880,2057823.37,875
174955,2024-12-11,432536,3639,1118,174150,3570,949,4489574.02,875
174956,2024-12-15,59875,2326,533,35232,1106,191,761919.72,875
174957,2024-12-30,311994,769,3092,105671,6836,1327,1082163.52,875
174958,2024-12-31,188943,9041,1503,102799,9174,2492,10527789.08,875
174959,2025-01-06,185078,2752,989,70622,5374,1269,3799194.61,875
174960,2025-01-09,249153,9966,1655,173372,1426,370,782283.04,875
174961,2025-01-22,378846,10502,914,287002,2449,707,643587.88,875
174962,2025-01-27,25297,134,183,8044,5152,358,361370.48,875
174963,2025-01-30,284145,12174,507,215915,5463,508,1872392.05,875
174964,2025-02-02,74624,489,682,32142,190,11,36322.52,875
174965,2025-02-04,431908,16976,3488,269048,9179,2346,8226772.04,875
174966,2025-02-05,322501,10094,2087,173325,5867,655,888554.31,875
174967,2025-02-08,408248,16540,1143,311151,4666,610,957259.76,875
174968,2025-02-11,312015,370,2416,168798,2131,427,1597364.08,875
174969,2025-02-13,298891,5723,918,158477,9617,2734,12253461.63,875
174970,2025-02-14,40678,1542,179,15025,4655,1039,3127429.77,875
174971,2025-02-18,78622,3483,437,63223,5998,793,2594388.19,875
174972,2025-02-19,199413,2572,813,165904,279,37,175732.79,875
174973,2025-02-20,309744,4855,1185,119357,967,236,1022013.29,875
174974,2025-02-21,2307,13,8,1578,3554,242,904338.46,875
174975,2025-02-23,32861,1526,227,20763,1961,329,535003.72,875
174976,2025-02-25,300902,6976,2235,246225,607,78,43638.78,875
174977,2025-03-01,77981,682,242,54955,1185,128,546858.63,875
174978,2025-03-04,366847,12574,2342,200495,7322,1876,6075091.96,875
174979,2025-03-10,87758,723,216,29334,1828,366,1354312.4,875
174980,2025-03-12,181159,1117,1240,109151,8753,604,1955761.12,875
174981,2025-03-15,135489,4898,971,96789,56,3,12219.3,875
174982,2025-03-19,271984,985,1131,165186,5498,1610,1595300.39,875
174983,2025-03-21,203493,1916,491,81352,163,34,142231.42,875
174984,2025-03-22,121355,1734,421,68017,267,39,37494.5,875
174985,2025-03-24,405130,3111,913,264096,8032,1351,2096692.19,875
174986,2025-03-25,215840,6975,1345,75489,7243,1242,2169153.24,875
174987,2025-04-02,129972,2916,155,63865,9508,1037,3133703.48,875
174988,2025-04-03,380136,3698,2667,238051,7923,1720,3096079.86,875
174989,2025-04-10,101992,1885,987,57780,7145,1797,3393074.24,875
174990,2025-04-17,197547,6960,268,61977,3427,846,2789838.37,875
174991,2025-04-20,268804,10378,395,189114,4246,329,1127565.62,875
174992,2025-04-22,339503,1281,2915,121377,6215,1457,5823497.38,875
174993,2025-04-23,467480,17814,930,378259,7206,507,2008655.33,875
174994,2025-04-26,105508,3335,241,53726,8511,1377,6026737.1,875
174995,2025-04-29,38657,147,104,11650,530,116,545011.93,875
174996,2025-05-01,265256,11833,2327,147536,7499,1343,1351502.44,875
174997,2025-05-02,352571,4763,2215,305002,1030,90,141712.7,875
174998,2025-05-04,457311,11392,1737,148507,5432,1028,2916858.04,875
174999,2025-05-10,357899,4433,2721,208217,607,105,196739.83,875
175000,2025-05-11,344552,11975,2245,161173,4429,1075,5173810.16,875
175001,2023-07-23,113406,4374,481,45471,9014,2291,10289101.5,876
175002,2023-07-29,62218,2757,271,40059,4389,1136,2730456.44,876
175003,2023-08-02,427878,9595,3820,381203,2256,427,1150099.04,876
175004,2023-08-04,361722,16462,742,194650,1481,419,498864.71,876
175005,2023-08-05,70719,483,424,59336,4236,552,1205801.42,876
175006,2023-08-09,69095,1406,530,61887,2075,554,769198.67,876
175007,2023-08-11,179319,4953,1557,106119,4652,1180,1622855.84,876
175008,2023-08-19,277945,4737,2435,235208,276,44,128422.32,876
175009,2023-08-20,473798,20790,3166,382543,1496,393,1300611.36,876
175010,2023-08-22,150855,5860,976,70287,7345,1857,3031819.86,876
175011,2023-08-23,309957,1368,2736,162482,7705,2254,10423622.3,876
175012,2023-08-24,287695,8839,2273,99529,7987,708,478507.49,876
175013,2023-08-26,488777,7526,2760,178781,7547,1482,4085043.18,876
175014,2023-08-27,214803,9794,807,143091,9882,2450,12193149.06,876
175015,2023-09-01,360393,13899,839,190400,7211,1464,5790626.12,876
175016,2023-09-10,34665,893,239,20617,8359,1823,2726643.63,876
175017,2023-09-15,152854,6145,525,122623,3234,800,3050998.18,876
175018,2023-09-17,240942,11639,1573,152935,854,191,320652.54,876
175019,2023-09-20,330357,3649,2102,173120,2314,309,897278.58,876
175020,2023-09-21,488868,14133,3073,322818,7743,857,3709673.81,876
175021,2023-09-26,178014,6141,740,125505,9031,2234,2313416.92,876
175022,2023-09-27,82009,1109,754,43034,9029,2048,8329489.5,876
175023,2023-09-28,304338,4474,1887,262965,8907,953,4224403.88,876
175024,2023-09-30,3262,81,30,2607,8517,2339,10655019.15,876
175025,2023-10-02,341819,16197,1625,295071,5164,1231,4271367.28,876
175026,2023-10-05,488066,6013,4663,184100,5623,1456,4242391.04,876
175027,2023-10-06,457204,16287,2542,204835,3157,691,3193079.49,876
175028,2023-10-20,347310,4903,1051,153286,1040,131,292977.1,876
175029,2023-10-22,193700,1361,1091,104291,2719,523,1538009.08,876
175030,2023-10-24,302665,9902,2147,131285,5535,1273,4710520.88,876
175031,2023-10-27,219652,7361,1143,82373,4027,672,410453.7,876
175032,2023-10-31,67590,2685,128,43967,2095,515,2104626.49,876
175033,2023-11-01,209055,1663,1113,111119,2163,131,261933.22,876
175034,2023-11-02,224646,942,1737,86152,5905,806,1172053.28,876
175035,2023-11-05,138631,3030,800,66349,9288,846,3220912.11,876
175036,2023-11-13,29597,938,64,20203,5654,1678,4429872.09,876
175037,2023-11-14,63637,2896,267,44894,3371,653,1850550.54,876
175038,2023-11-21,117938,5233,674,77789,3106,628,692740.36,876
